Coluna;Microrregião
CNAE 2.0 Subclasse;11001:PORTO VELHO;11002:GUAJARÁ-MIRIM;11003:ARIQUEMES;11004:JI-PARANÁ;11005:ALVORADA DOESTE;11006:CACOAL;11007:VILHENA;11008:COLORADO DO OESTE;12001:CRUZEIRO DO SUL;12002:TARAUACÁ;12003:SENA MADUREIRA;12004:RIO BRANCO;12005:BRASILÉIA;13001:RIO NEGRO-AM;13002:JAPURÁ;13003:ALTO SOLIMÕES;13004:JURUÁ;13005:TEFÉ;13006:COARI;13007:MANAUS;13008:RIO PRETO DA EVA;13009:ITACOATIARA;13010:PARINTINS;13011:BOCA DO ACRE;13012:PURUS;13013:MADEIRA;14001:BOA VISTA;14002:NORDESTE DE RORAIMA;14003:CARACARAÍ;14004:SUDESTE DE RORAIMA;15001:ÓBIDOS;15002:SANTARÉM;15003:ALMEIRIM;15004:PORTEL;15005:FUROS DE BREVES;15006:ARARI;15007:BELÉM;15008:CASTANHAL;15009:SALGADO;15010:BRAGANTINA;15011:CAMETÁ;15012:TOMÉ-AÇU;15013:GUAMÁ;15014:ITAITUBA;15015:ALTAMIRA;15016:TUCURUÍ;15017:PARAGOMINAS;15018:SÃO FÉLIX DO XINGU;15019:PARAUAPEBAS;15020:MARABÁ;15021:REDENÇÃO;15022:CONCEIÇÃO DO ARAGUAIA;16001:OIAPOQUE;16002:AMAPÁ;16003:MACAPÁ;16004:MAZAGÃO;17001:BICO DO PAPAGAIO;17002:ARAGUAÍNA;17003:MIRACEMA DO TOCANTINS;17004:RIO FORMOSO;17005:GURUPI-TO;17006:PORTO NACIONAL;17007:JALAPÃO;17008:DIANÓPOLIS;Total
7719599:Locação de outros meios de transporte não especificados anteriormente, sem condutor;0;0;10;7;0;30;0;0;0;0;0;9;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;10;0;12;0;4;0;0;17;0;15;0;12;39;7;0;0;0;0;2;20;2;2;3;6;65;0;4;413
7721700:Aluguel de equipamentos recreativos e esportivos;0;0;0;0;0;1;2;0;0;0;0;10;0;1;0;0;0;0;0;13;0;0;4;0;0;0;5;0;0;0;0;6;0;0;0;0;11;23;0;4;0;3;0;0;0;0;0;0;0;1;0;0;0;0;23;0;0;1;0;0;0;0;0;0;108
7722500:Aluguel de fitas de vídeo, DVDs e similares;3;3;0;1;1;8;4;0;1;0;0;8;0;0;0;0;0;0;0;3;0;0;0;0;0;0;16;0;0;0;1;10;0;0;0;0;31;0;0;0;2;0;0;1;2;0;0;0;4;1;1;0;0;0;11;0;0;1;0;1;2;6;0;0;122
7723300:Aluguel de objetos do vestuário, jóias e acessórios;2;0;4;5;0;12;4;1;0;0;0;3;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;120;8;0;0;5;0;0;0;0;0;0;0;1;7;4;7;0;0;0;0;0;8;0;0;3;10;0;0;234
7729201:Aluguel de aparelhos de jogos eletrônicos;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;32
7729202:Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;1;7;0;0;44
7729203:Aluguel de material médico;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
7729299:Aluguel de outros objetos pessoais e domésticos não especificados anteriormente;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;26
7731400:Aluguel de máquinas e equipamentos agrícolas sem operador;3;0;2;7;0;1;0;0;0;0;0;375;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15;0;0;0;0;1;0;0;0;0;32;0;0;8;2;4;0;0;5;0;20;1;0;8;52;0;0;0;0;0;0;4;7;5;0;7;0;6;566
7732201:Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes;120;3;41;8;0;21;48;7;0;0;0;179;0;0;0;0;0;0;0;238;0;0;0;0;0;0;15;0;0;0;0;17;0;0;0;0;390;41;0;0;80;31;1;112;30;43;5;9;222;10;83;3;0;0;159;0;0;53;0;10;22;139;0;0;2140
7732202:Aluguel de andaimes;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;10;0;0;0;0;2;0;0;0;0;29;0;0;0;0;0;0;0;2;0;0;0;18;0;0;0;0;0;0;0;2;2;1;6;0;11;0;0;153
7733100:Aluguel de máquinas e equipamentos para escritório;137;0;0;0;0;7;0;27;0;0;0;3;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;130;4;0;0;0;3;0;0;3;0;9;0;3;0;2;0;0;0;269;0;0;1;0;25;2;10;0;0;747
7739001:Aluguel de máquinas e equipamentos para extração de minérios e petróleo, sem operador;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
7739002:Aluguel de equipamentos científicos, médicos e hospitalares, sem operador;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91
7739003:Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes;6;0;3;12;0;0;6;0;0;0;0;13;0;0;0;0;0;0;0;34;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;9;0;0;0;0;0;0;0;24;0;0;0;20;39;0;0;0;0;0;0;0;4;1;1;6;42;0;0;223
7739099:Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador;64;0;28;24;5;6;11;0;0;0;0;3;3;0;0;0;0;35;0;477;0;0;0;0;0;0;27;0;0;7;0;24;27;0;0;0;285;9;11;0;0;0;0;0;6;0;0;0;182;103;0;0;0;41;113;0;0;1;0;0;16;105;0;1;1614
7740300:Gestão de ativos intangíveis não-financeiros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45
7810800:Seleção e agenciamento de mão-de-obra;336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1285;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;864;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;644;4;0;0;0;0;0;0;0;0;3135
7820500:Locação de mão-de-obra temporária;112;0;0;0;0;0;3;0;26;0;0;52;0;0;0;0;0;0;0;3875;0;0;0;0;12;0;52;18;0;0;0;71;0;0;0;0;4411;1;0;3;0;67;0;0;200;0;72;2;555;2;0;0;0;0;806;0;0;1;0;0;0;0;0;0;10341
7830200:Fornecimento e gestão de recursos humanos para terceiros;221;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;1352;0;0;0;0;0;0;0;0;0;0;249;95;0;0;0;0;1431;0;0;0;0;0;0;0;0;261;14;0;12;0;0;0;0;0;127;0;0;0;0;0;0;1;0;0;3812
7911200:Agências de viagens;229;2;45;67;6;59;28;10;9;0;0;65;1;61;0;2;1;0;0;539;15;9;5;0;2;10;306;0;0;0;5;75;0;0;0;3;619;8;0;9;9;1;2;8;27;9;9;0;19;24;1;0;2;0;96;5;2;40;0;3;66;299;12;2;2826
7912100:Operadores turísticos;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;4;0;0;0;0;14;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;64
7990200:Serviços de reservas e outros serviços de turismo não especificados anteriormente;7;2;0;5;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;31;0;0;2;0;0;0;0;0;0;0;0;0;0;0;27;0;8;4;0;0;0;0;1;5;0;0;0;0;3;3;0;0;0;0;0;0;0;14;0;0;0;1;0;0;129
8011101:Atividades de vigilância e segurança privada;4205;0;0;114;0;0;1;0;35;0;0;921;0;0;0;0;0;0;0;11290;0;13;6;0;0;0;1316;22;0;0;615;48;7;0;0;0;11380;778;3;0;6;31;0;0;63;0;25;5;96;129;171;0;0;0;4896;0;0;79;0;0;10;1906;0;0;38171
8011102:Serviços de adestramento de cães de guarda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;79
8012900:Atividades de transporte de valores;1029;0;0;187;0;0;67;0;0;0;0;1203;0;0;0;0;0;0;0;2157;0;0;0;0;0;0;0;0;0;0;0;432;0;0;0;0;1457;255;0;0;0;0;0;60;130;131;0;0;104;616;103;0;0;0;401;0;0;50;0;0;43;211;0;0;8636
8020000:Atividades de monitoramento de sistemas de segurança (Desativado);187;18;6;24;0;4;26;0;30;0;0;53;1;0;0;0;0;0;0;663;0;0;0;0;0;0;2;0;0;0;0;20;0;0;0;0;991;28;30;12;3;0;2;11;1;23;29;16;48;102;34;0;0;11;21;0;0;17;0;7;8;49;0;0;2477
8111700:Serviços combinados para apoio a edifícios, exceto condomínios prediais;647;0;22;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1495;0;0;0;0;0;0;23;0;0;0;0;1;0;0;0;0;515;2;0;0;0;0;0;0;0;0;0;0;90;95;21;0;0;0;61;0;0;0;0;0;0;31;0;0;3005
8112500:Condomínios prediais;1038;0;46;149;0;21;20;5;0;0;0;173;0;0;0;0;0;1;0;3830;0;0;0;0;0;0;6;0;0;0;0;90;0;0;0;1;7346;164;134;0;0;0;0;1;0;0;19;0;32;137;40;0;0;0;312;0;0;83;0;1;3;276;0;0;13928
8121400:Limpeza em prédios e em domicílios;1987;0;5;159;0;407;223;0;51;3;0;6491;0;0;0;11;0;16;0;18192;0;35;63;4;0;0;3040;0;0;0;5;19;145;0;0;0;14532;0;11;38;0;0;0;0;0;0;0;0;243;129;0;0;0;0;762;0;0;66;2;0;20;1174;0;0;47833
8122200:Imunização e controle de pragas urbanas;113;0;0;5;2;85;3;0;0;0;0;15;0;0;0;0;0;5;0;79;0;1;0;0;0;0;14;0;0;0;2;18;0;0;0;0;178;0;0;0;0;6;0;0;3;5;0;0;10;8;0;0;0;0;139;0;0;1;1;2;12;17;0;0;724
8129000:Atividades de limpeza não especificadas anteriormente;10;0;7;22;0;16;0;0;0;0;0;872;0;0;0;0;0;0;0;624;0;0;0;0;0;0;295;0;0;0;0;1;0;0;0;0;810;0;0;4;0;0;0;0;10;2;60;0;2;0;0;4;0;0;13;0;15;2;0;0;17;80;0;0;2866
8130300:Atividades paisagísticas;169;0;0;6;0;3;5;0;0;2;0;68;0;0;0;0;0;0;0;193;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;132;49;0;5;0;16;0;0;0;0;0;0;11;126;10;2;0;0;44;0;0;11;0;0;0;11;0;0;887
8211300:Serviços combinados de escritório e apoio administrativo;149;2;67;131;2;54;115;9;7;0;0;541;0;2;0;0;0;0;0;2043;1;21;0;0;0;0;160;29;0;0;0;129;0;0;0;0;1571;1;0;22;2;2;2;52;49;4;18;27;5;50;109;6;0;0;7;0;4;74;60;9;11;331;0;3;5881
8219901:Fotocópias;118;10;41;85;0;50;13;1;4;2;0;73;1;0;0;2;0;0;0;144;0;0;0;0;0;0;20;0;3;0;3;35;0;0;4;0;109;2;0;0;0;0;0;1;2;3;15;0;0;2;19;2;0;0;27;2;0;18;0;3;4;128;0;0;946
8219999:Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;212;5;4;29;0;7;105;0;2;0;0;17;0;1;0;0;0;0;0;72;0;0;0;0;0;8;31;0;0;0;0;5;0;0;0;0;73;43;1;16;0;2;0;0;4;0;2;9;15;0;45;0;0;0;9;0;1;15;8;0;0;17;0;24;782
8220200:Atividades de teleatendimento;26;0;0;11;0;0;157;0;1;0;0;88;0;0;0;0;0;0;0;174;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;1303;0;0;2545
8230001:Serviços de organização de feiras, congressos, exposições e festas;41;0;1;10;0;18;1;0;0;0;0;21;0;9;0;0;0;0;0;183;0;1;0;0;0;1;52;0;0;0;0;3;0;0;0;0;336;10;0;0;0;1;0;3;79;3;11;0;13;5;14;0;0;0;14;0;0;24;1;5;6;53;0;0;919
8230002:Casas de festas e eventos;22;0;4;0;0;0;3;0;0;0;0;4;0;0;0;0;0;0;0;24;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;71;2;0;0;0;0;0;0;5;3;8;0;2;0;0;0;0;0;8;0;0;3;1;0;2;4;0;0;171
8291100:Atividades de cobrança e informações cadastrais;115;1;10;31;5;24;32;2;3;3;0;38;0;0;0;4;0;0;1;469;0;1;2;0;0;3;52;0;0;0;0;47;3;0;0;0;687;21;0;10;2;0;2;13;24;8;8;0;15;22;14;2;0;0;99;0;0;56;0;0;10;150;0;1;1990
8292000:Envasamento e empacotamento sob contrato;0;0;3;0;0;65;141;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;243
8299701:Medição de consumo de energia elétrica, gás e água;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;421;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;166;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;594
8299702:Emissão de vales-alimentação, vales-transporte e similares;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
8299703:Serviços de gravação de carimbos, exceto confecção;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;23
8299704:Leiloeiros independentes;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;1;1;0;0;33
8299705:Serviços de levantamento de fundos sob contrato;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
8299706:Casas lotéricas;128;7;39;54;5;55;43;12;12;15;5;53;7;2;0;6;0;6;8;306;3;6;17;0;0;8;62;2;2;3;8;60;0;2;9;8;498;32;16;24;44;30;17;29;40;27;25;11;43;27;23;13;3;1;60;2;23;44;24;35;40;90;3;21;2198
8299707:Salas de acesso à internet;3;1;1;5;0;2;1;0;0;0;0;2;0;0;0;0;0;0;0;42;0;1;1;0;0;0;4;0;0;1;0;6;0;0;0;0;6;0;0;0;1;0;0;1;1;0;0;0;2;0;0;0;0;0;6;0;0;1;4;0;5;4;0;0;101
8299799:Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente;219;3;25;91;3;46;60;15;5;0;0;91;0;0;0;0;0;0;0;1849;0;24;3;0;0;0;61;3;0;0;1;57;0;0;0;0;2395;44;0;0;30;0;4;0;56;9;4;0;24;200;3;0;0;4;289;0;6;82;24;32;15;88;0;0;5865
8411600:Administração pública em geral;79263;2591;5470;9987;2996;7679;5277;2137;4976;1884;1361;38143;1602;3392;767;8022;4984;3396;6902;113775;3954;5710;9761;2284;2546;4647;37474;1952;1430;2335;7403;20306;3195;5410;4658;6128;134701;10763;10867;15726;17931;10501;15701;7220;10612;11546;10057;4343;10847;11179;7224;4163;972;901;48445;1852;7422;8561;5887;4688;5605;60004;3246;5431;870192
8412400:Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais;2;35;0;0;0;0;2;0;0;0;0;568;0;0;0;0;0;0;0;355;0;0;0;0;0;0;205;0;0;0;0;0;0;0;0;0;469;0;0;0;0;0;0;0;0;423;0;250;0;0;0;0;0;0;87;0;304;0;36;0;61;3;20;0;2820
8413200:Regulação das atividades econômicas;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;842;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1481;0;0;2660
8422100:Defesa;902;11;0;0;0;0;0;0;10;0;0;41;0;0;0;39;9;7;0;5509;0;14;9;9;0;9;679;0;0;0;0;38;0;0;0;0;5785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;13153
8423000:Justiça;5192;0;0;1;0;0;0;0;0;0;0;157;0;0;0;0;0;0;0;3774;0;0;10;0;0;0;1135;0;0;0;0;0;0;0;0;0;6866;0;0;0;0;0;0;0;8;0;7;0;0;0;0;0;0;0;1592;0;0;0;8;0;3;2179;0;0;20932
8424800:Segurança e ordem pública;565;0;0;0;0;0;0;0;0;0;0;3561;0;0;0;0;0;0;0;10922;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;11170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;812;0;0;0;0;0;0;9278;0;0;36381
8425600:Defesa Civil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;768
8430200:Seguridade social obrigatória;461;0;104;13;0;0;10;0;0;0;0;208;0;0;0;0;0;62;0;537;0;0;27;0;0;3;175;0;0;0;0;95;0;6;20;0;3350;0;0;0;0;0;0;31;0;4;17;0;0;135;12;1;0;0;263;0;4;0;1;5;710;375;0;2;6631
8511200:Educação infantil - creche;188;8;62;32;0;11;5;0;0;0;0;55;1;3;0;0;0;0;0;276;0;9;0;0;0;21;399;0;0;0;0;23;0;0;0;0;260;10;1;2;8;0;0;6;38;6;10;39;103;4;0;0;0;0;30;0;8;13;0;13;4;92;0;0;1740
8512100:Educação infantil - pré-escola;314;35;2;75;0;70;14;0;0;0;0;157;0;0;0;5;0;7;8;1714;0;133;4;0;0;15;177;0;0;7;16;240;2;0;0;0;2360;225;27;65;12;51;39;0;35;9;142;14;310;165;81;26;0;17;845;28;24;200;75;3;62;426;0;33;8269
8513900:Ensino fundamental;461;1;143;4;0;187;115;15;0;0;2;502;0;0;0;13;5;0;29;2260;28;41;0;0;0;0;51;0;0;0;35;172;51;0;0;0;3216;428;0;225;169;56;60;68;173;162;140;98;319;411;136;1;1;0;540;0;0;47;30;28;121;412;0;11;10967
8520100:Ensino médio;204;16;2;63;0;71;5;0;87;0;0;212;0;0;0;0;0;0;0;1334;0;0;0;0;0;0;214;0;9;21;65;79;0;1;0;0;1566;84;23;54;25;0;20;18;116;133;95;3;162;121;121;92;0;0;173;0;0;76;0;200;31;329;0;0;5825
8531700:Educação superior - graduação;510;0;155;285;0;0;121;41;28;0;0;2484;0;0;0;0;0;0;0;6692;0;0;0;0;0;0;1979;0;0;0;0;340;0;0;2;0;10592;24;0;0;0;0;0;20;1;4;0;0;0;218;124;0;0;0;1682;0;2;94;0;72;563;2682;0;0;28715
8532500:Educação superior - graduação e pós-graduação;3105;0;2;52;0;757;130;18;0;0;0;29;0;0;0;0;0;0;1;2717;0;0;2;0;0;0;21;0;0;0;0;1280;1;0;0;0;1489;241;0;0;0;1;0;81;6;0;6;0;10;153;34;20;2;0;572;0;81;637;120;0;3;862;0;0;12433
8533300:Educação superior - pós-graduação e extensão;1;0;158;0;3;20;0;0;1;0;0;19;0;0;0;0;0;0;0;315;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;234;0;0;0;0;0;0;0;0;20;0;1;4;3;0;0;0;0;0;0;0;9;0;0;0;0;0;0;791
8541400:Educação profissional de nível técnico;891;0;41;9;0;13;0;0;38;23;3;524;24;0;0;4;0;0;0;1551;0;0;0;0;0;0;630;0;0;0;3;52;0;0;1;0;1917;4;0;13;24;0;3;3;10;0;13;19;114;47;13;0;0;0;6;2;9;205;5;66;11;132;0;2;6425
8542200:Educação profissional de nível tecnológico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;0;0;0;0;0;4;0;0;0;1152;0;0;1172
8550301:Administração de caixas escolares;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;987;0;0;0;0;0;0;0;0;0;995
8550302:Atividades de apoio à educação, exceto caixas escolares;24;0;0;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;888;0;25;0;0;0;0;31;0;0;0;0;0;0;0;0;4;52;0;0;3;0;0;0;0;0;0;0;0;0;0;0;26;0;0;2;0;0;0;0;88;0;1;0;0;1159
8591100:Ensino de esportes;5;0;0;1;0;1;0;0;1;0;0;7;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;17;2;0;2;0;0;0;0;5;0;3;0;10;0;0;0;0;0;0;0;0;143;0;0;0;23;0;0;305
8592901:Ensino de dança;0;0;0;0;0;4;0;0;1;0;0;2;0;0;0;0;0;0;0;16;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;0;0;3;0;0;0;3;0;0;73
8592903:Ensino de música;9;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;2;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;257
8592999:Ensino de arte e cultura não especificado anteriormente;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
8593700:Ensino de idiomas;115;2;9;25;2;47;23;0;7;0;0;60;0;0;0;1;0;0;0;659;0;0;6;0;0;0;93;0;0;0;2;14;2;0;0;0;921;28;0;12;14;7;0;2;11;15;12;0;38;48;3;0;0;0;166;5;0;51;4;4;14;98;0;0;2520
8599601:Formação de condutores;381;29;118;202;28;159;72;22;34;5;7;149;22;0;0;7;0;0;0;327;3;6;2;2;0;0;111;2;2;0;13;111;0;0;6;0;302;48;1;28;5;5;14;27;39;25;54;31;52;47;41;7;2;0;140;12;54;119;38;61;82;202;12;29;3297
8599602:Cursos de pilotagem;8;0;0;0;0;0;0;3;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;37
8599603:Treinamento em informática;34;1;0;10;5;0;7;0;5;0;0;7;0;0;0;0;0;0;0;151;0;0;0;0;0;0;8;0;0;0;1;7;0;0;2;0;106;13;5;7;4;14;3;6;4;17;0;2;16;9;29;0;0;0;10;0;0;16;0;3;0;16;0;0;518
8599604:Treinamento em desenvolvimento profissional e gerencial;83;1;5;10;0;52;11;0;6;0;0;37;0;0;0;0;0;23;0;491;0;23;45;0;0;0;92;0;0;3;8;52;1;0;42;0;416;27;7;16;2;0;0;4;6;23;27;8;338;44;3;0;0;0;51;1;0;215;5;0;2;217;0;0;2397
8599605:Cursos preparatórios para concursos;37;0;5;9;0;4;1;0;0;0;0;12;0;0;0;0;0;4;0;115;0;0;0;0;0;0;6;0;0;3;24;101;0;0;0;0;245;7;0;4;5;0;0;6;12;1;2;0;0;2;4;0;0;0;20;0;0;44;0;0;2;37;0;0;712
8599699:Outras atividades de ensino não especificadas anteriormente;1177;0;92;196;10;254;196;0;24;0;0;505;0;0;0;0;0;0;22;1825;0;73;35;0;0;1;917;0;17;25;24;341;0;0;2101;0;1956;127;56;39;24;0;6;0;87;7;54;2;162;157;7;0;0;0;631;0;0;48;4;1;196;724;1;0;12124
8610101:Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências;1837;74;128;375;2;313;30;0;427;0;0;1385;0;0;0;0;0;0;0;6567;0;2;58;0;0;0;699;0;0;0;32;332;0;0;348;1;10843;444;7;541;175;225;109;93;125;102;447;96;415;221;191;46;0;1;1016;0;75;1468;5;30;144;1005;0;2;30436
8610102:Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências;514;0;339;3;0;0;130;0;1;0;0;56;0;0;0;0;0;18;0;1759;370;0;0;0;0;0;0;0;0;0;262;942;0;0;804;0;2673;3;0;198;0;0;0;0;0;7;0;0;367;46;1;0;0;0;1;0;0;4;0;0;0;0;0;0;8498
8621601:UTI móvel;27;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;5;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;5;0;0;52
8621602:Serviços móveis de atendimento a urgências, exceto por UTI móvel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
8622400:Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências;0;0;0;0;0;0;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;28
8630501:Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos;73;2;84;12;1;10;24;1;2;0;0;11;2;0;0;0;0;0;3;124;0;0;2;0;0;0;46;0;0;0;0;23;11;0;0;0;256;21;0;2;5;0;3;4;11;15;2;3;50;26;11;0;0;0;13;4;0;51;1;7;31;122;0;5;1074
