Coluna;Microrregião
CNAE 2.0 Subclasse;11001:PORTO VELHO;11002:GUAJARÁ-MIRIM;11003:ARIQUEMES;11004:JI-PARANÁ;11005:ALVORADA DOESTE;11006:CACOAL;11007:VILHENA;11008:COLORADO DO OESTE;12001:CRUZEIRO DO SUL;12002:TARAUACÁ;12003:SENA MADUREIRA;12004:RIO BRANCO;12005:BRASILÉIA;13001:RIO NEGRO-AM;13002:JAPURÁ;13003:ALTO SOLIMÕES;13004:JURUÁ;13005:TEFÉ;13006:COARI;13007:MANAUS;13008:RIO PRETO DA EVA;13009:ITACOATIARA;13010:PARINTINS;13011:BOCA DO ACRE;13012:PURUS;13013:MADEIRA;14001:BOA VISTA;14002:NORDESTE DE RORAIMA;14003:CARACARAÍ;14004:SUDESTE DE RORAIMA;15001:ÓBIDOS;15002:SANTARÉM;15003:ALMEIRIM;15004:PORTEL;15005:FUROS DE BREVES;15006:ARARI;15007:BELÉM;15008:CASTANHAL;15009:SALGADO;15010:BRAGANTINA;15011:CAMETÁ;15012:TOMÉ-AÇU;15013:GUAMÁ;15014:ITAITUBA;15015:ALTAMIRA;15016:TUCURUÍ;15017:PARAGOMINAS;15018:SÃO FÉLIX DO XINGU;15019:PARAUAPEBAS;15020:MARABÁ;15021:REDENÇÃO;15022:CONCEIÇÃO DO ARAGUAIA;16001:OIAPOQUE;16002:AMAPÁ;16003:MACAPÁ;16004:MAZAGÃO;17001:BICO DO PAPAGAIO;17002:ARAGUAÍNA;17003:MIRACEMA DO TOCANTINS;17004:RIO FORMOSO;17005:GURUPI-TO;17006:PORTO NACIONAL;17007:JALAPÃO;17008:DIANÓPOLIS;Total
7119701:Serviços de cartografia, topografia e geodésia;7;0;3;1;0;0;11;0;0;0;0;5;0;0;0;0;0;0;8;31;1;0;0;0;0;2;8;0;0;0;3;0;0;0;0;0;72;1;0;0;0;1;0;2;1;0;0;0;44;9;0;0;0;0;29;0;3;19;3;3;10;16;0;0;293
7119702:Atividades de estudos geológicos;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1073;0;24;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;138;12;1;0;0;0;1;0;0;2;0;0;0;15;0;0;1286
7119703:Serviços de desenho técnico relacionados à arquitetura e engenharia;14;0;1;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;29;1;0;0;0;0;0;13;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;44;0;0;172
7119704:Serviços de perícia técnica relacionados à segurança do trabalho;17;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;18;2;1;0;7;0;3;0;0;0;10;0;0;2;0;0;0;0;0;0;134
7119799:Atividades técnicas relacionadas à engenharia e arquitetura não especificadas anteriormente;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;56;0;0;0;0;0;0;0;0;0;1;0;48;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;133
7120100:Testes e análises técnicas;18;0;1;12;0;6;15;0;0;0;0;3;0;0;0;0;0;0;0;688;0;18;0;0;0;0;1;0;0;0;0;23;0;0;0;0;180;0;0;11;0;0;0;0;2;0;1;0;91;11;0;0;0;0;19;0;0;0;0;3;11;13;0;0;1127
7210000:Pesquisa e desenvolvimento experimental em ciências físicas e naturais;204;0;4;0;0;1;0;0;0;0;0;138;0;0;0;0;0;0;0;1699;0;0;0;0;0;0;117;0;0;0;0;5;0;0;0;0;754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;0;82;0;0;3100
7220700:Pesquisa e desenvolvimento experimental em ciências sociais e humanas;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1014;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;0;0;1034
7311400:Agências de publicidade;81;0;13;9;0;5;4;0;0;0;0;25;5;0;0;0;0;0;0;167;0;0;1;0;0;0;18;0;0;0;0;9;0;0;0;0;279;6;1;0;3;0;0;0;4;0;3;2;3;3;2;0;0;0;24;0;0;1;0;1;0;53;0;0;722
7312200:Agenciamento de espaços para publicidade, exceto em veículos de comunicação;2;0;1;4;0;0;9;0;0;0;0;6;0;0;0;0;0;0;0;71;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;42;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;18;0;0;161
7319001:Criação de estandes para feiras e exposições;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;9
7319002:Promoção de vendas;25;0;2;14;0;1;3;0;0;0;0;57;0;0;0;0;0;0;0;167;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;156;89;0;1;0;0;0;0;0;2;4;0;0;0;0;0;0;0;8;0;0;2;0;1;26;40;0;0;602
7319003:Marketing direto;1;1;3;7;0;3;5;0;0;0;0;1;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305;0;0;0;0;0;1;0;0;1;0;0;9;1;1;1;0;0;2;0;0;2;5;0;1;34;0;0;438
7319004:Consultoria em publicidade;2;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;9;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126
7319099:Outras atividades de publicidade não especificadas anteriormente;21;0;1;0;0;0;0;0;6;0;0;5;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;5;0;0;0;23;0;0;0;1;0;0;1;1;0;0;1;0;1;2;0;0;1;4;0;1;96
7320300:Pesquisas de mercado e de opinião pública;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;90
7410202:Decoração de interiores;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;4;0;0;42
7410203:Design de produtos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7410299:Atividades de design não especificadas anteriormente;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
7420001:Atividades de produção de fotografias, exceto aérea e submarina;8;0;3;15;0;8;6;0;0;0;0;16;0;0;0;0;0;0;0;11;0;0;0;0;0;0;4;0;0;0;0;32;0;0;0;0;64;1;0;6;0;0;0;2;1;3;0;0;1;4;5;0;0;0;2;0;0;67;1;0;0;0;0;1;261
7420002:Atividades de produção de fotografias aéreas e submarinas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
7420003:Laboratórios fotográficos;14;8;4;2;0;15;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;26;0;0;0;0;20;0;0;0;0;33;0;0;0;6;0;1;11;0;0;1;0;2;0;8;0;0;0;2;0;0;0;0;8;0;1;0;0;170
7420004:Filmagem de festas e eventos;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;38;0;0;2;1;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;2;2;0;0;65
7490101:Serviços de tradução, interpretação e similares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;9
7490102:Escafandria e mergulho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40
7490103:Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias;43;3;17;72;5;42;27;4;0;0;2;9;0;0;0;0;0;0;0;1;0;0;0;1;0;6;13;0;0;4;0;0;0;0;0;0;70;2;0;0;0;12;2;1;2;3;23;2;3;12;20;0;0;0;3;0;32;3;13;10;32;15;0;0;509
7490104:Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários;29;0;0;11;0;11;17;0;2;0;0;43;0;0;0;0;0;0;0;463;0;0;0;0;0;0;9;0;0;0;2;20;0;0;0;0;208;0;0;2;2;0;14;4;1;5;0;0;8;7;0;0;0;7;26;0;1;2;0;10;1;19;0;0;924
7490105:Agenciamento de profissionais para atividades esportivas, culturais e artísticas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7490199:Outras atividades profissionais, científicas e técnicas não especificadas anteriormente;73;0;2;15;0;4;10;0;0;0;0;8;0;0;0;0;0;146;0;66;1;0;0;0;0;0;8;0;0;0;13;0;0;0;0;0;119;0;0;4;1;39;6;4;44;3;7;5;106;13;3;2;0;0;25;0;0;1;1;0;0;20;0;1;750
7500100:Atividades veterinárias;20;0;0;17;0;9;7;4;0;0;0;27;1;0;0;0;0;0;0;71;0;0;1;0;0;0;8;0;0;1;2;11;0;0;0;0;138;7;0;0;4;0;0;2;8;2;0;0;3;12;8;0;0;0;23;0;0;4;3;4;14;3;0;0;414
7711000:Locação de automóveis sem condutor;136;3;2;9;0;14;12;0;3;0;0;53;0;0;0;0;0;0;4;916;0;0;1;0;0;0;90;0;0;0;15;57;13;0;0;0;753;13;0;24;0;70;0;6;32;53;68;5;208;331;14;5;0;0;165;25;0;28;8;14;30;102;1;0;3283
7719501:Locação de embarcações sem tripulação, exceto para fins recreativos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
7719599:Locação de outros meios de transporte não especificados anteriormente, sem condutor;0;0;6;0;0;31;0;0;1;0;0;14;1;0;0;0;0;0;0;113;0;0;0;0;0;0;3;0;0;0;1;0;1;0;0;0;84;3;0;11;0;4;1;0;16;1;11;0;14;27;1;0;0;0;9;0;46;4;3;3;6;15;0;4;434
7721700:Aluguel de equipamentos recreativos e esportivos;12;0;0;0;0;1;1;0;0;0;0;8;0;3;0;0;0;0;0;20;0;0;0;0;0;0;3;0;0;0;0;33;0;0;0;0;19;24;0;4;0;0;0;0;0;3;0;0;0;72;8;1;0;0;27;0;0;0;0;0;0;3;0;0;242
7722500:Aluguel de fitas de vídeo, DVDs e similares;0;0;0;4;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;5;0;0;0;0;21;0;0;0;0;0;0;1;1;0;0;0;4;0;1;0;0;0;8;0;0;2;0;0;3;0;0;0;66
7723300:Aluguel de objetos do vestuário, jóias e acessórios;3;0;4;7;0;6;5;4;0;0;0;2;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;6;0;0;4;0;0;0;0;1;0;0;0;11;5;10;0;0;0;0;0;70;0;2;3;12;0;0;310
7729201:Aluguel de aparelhos de jogos eletrônicos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;9;0;0;0;0;41
7729202:Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal;0;0;0;3;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;28;2;0;0;1;0;0;0;0;0;1;0;42;0;2;0;0;0;2;0;0;8;0;0;0;5;0;0;126
7729203:Aluguel de material médico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
7729299:Aluguel de outros objetos pessoais e domésticos não especificados anteriormente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4
7731400:Aluguel de máquinas e equipamentos agrícolas sem operador;6;0;1;1;0;11;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;7;0;0;3;0;11;0;0;2;0;12;0;1;7;1;0;0;0;0;0;0;0;8;8;0;0;0;8;93
7732201:Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes;136;5;34;15;0;13;31;1;0;0;0;43;4;0;0;0;0;4;0;351;0;3;0;0;0;0;26;0;0;1;0;72;0;0;0;0;331;15;0;0;8;38;1;14;23;26;27;3;256;51;52;16;0;0;64;1;1;54;1;9;30;99;0;1;1860
7732202:Aluguel de andaimes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;3;9;0;0;0;9;0;0;0;0;0;0;0;0;6;1;10;0;6;0;0;85
7733100:Aluguel de máquinas e equipamentos para escritório;96;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;265;0;0;0;0;0;0;2;0;0;0;0;6;0;0;0;0;76;0;0;0;0;0;0;5;0;0;0;0;10;0;0;0;0;0;219;0;0;0;0;2;0;0;0;0;707
7739001:Aluguel de máquinas e equipamentos para extração de minérios e petróleo, sem operador;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
7739002:Aluguel de equipamentos científicos, médicos e hospitalares, sem operador;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;64
7739003:Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes;7;0;4;17;0;0;4;0;0;0;0;8;0;0;0;0;0;0;0;27;0;0;0;0;0;0;5;0;0;0;0;15;0;0;0;0;15;3;0;0;0;0;0;0;0;0;0;2;27;2;1;0;0;0;5;0;0;6;2;1;7;28;0;1;187
7739099:Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador;44;0;1;21;0;9;11;3;3;0;6;1;15;0;0;0;0;0;0;707;0;0;0;0;0;0;35;0;0;0;33;5;0;0;0;0;210;11;15;0;0;0;1;0;0;0;91;0;279;11;0;0;0;0;111;6;0;0;3;0;9;105;0;3;1749
7740300:Gestão de ativos intangíveis não-financeiros;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;38
7810800:Seleção e agenciamento de mão-de-obra;215;0;0;0;0;1;0;0;0;0;0;6;0;0;0;0;0;0;0;1186;0;0;0;0;0;0;342;0;0;0;0;0;0;0;0;0;925;7;0;0;0;0;0;0;0;0;0;0;6;0;0;3;0;0;420;0;0;0;0;0;0;5;0;0;3116
7820500:Locação de mão-de-obra temporária;71;0;11;1;0;6;1;0;25;90;0;21;0;0;0;0;0;0;0;7117;0;0;0;0;0;0;660;11;0;0;0;6;0;0;0;0;4461;0;0;0;0;0;0;100;305;0;2;0;638;1;0;0;0;0;516;0;0;0;0;0;0;0;0;0;14043
7830200:Fornecimento e gestão de recursos humanos para terceiros;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1013;0;0;0;0;0;0;45;0;0;0;148;130;0;0;0;0;1523;0;0;0;0;0;0;0;0;191;0;0;7;0;0;0;0;0;107;0;0;0;0;0;0;0;0;0;3269
7911200:Agências de viagens;198;6;44;62;3;69;33;10;8;1;0;64;2;66;0;0;7;0;0;398;0;9;6;0;0;11;297;0;1;0;4;63;0;0;2;3;505;26;0;8;11;2;2;23;17;2;13;2;18;20;1;0;6;0;83;8;0;26;2;8;41;125;18;8;2342
7912100:Operadores turísticos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;8;0;0;0;0;14;0;0;0;0;16;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;81
7990200:Serviços de reservas e outros serviços de turismo não especificados anteriormente;6;1;0;21;0;1;0;0;0;0;0;11;0;0;0;3;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;6;1;0;0;0;0;1;7;3;0;0;0;0;0;5;0;0;0;1;0;0;4;0;0;0;0;0;0;103
8011101:Atividades de vigilância e segurança privada;3919;0;0;56;0;1;0;0;82;0;0;815;0;0;0;0;0;0;0;7568;0;0;0;0;0;0;367;0;0;0;3;151;1;0;0;0;8524;1263;27;0;16;1;0;2;36;0;73;10;131;414;32;3;6;0;1623;0;0;8;0;0;4;1810;0;0;26946
8011102:Serviços de adestramento de cães de guarda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
8012900:Atividades de transporte de valores;794;0;0;177;0;0;59;0;90;0;0;571;0;0;0;0;0;0;0;1029;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0;496;94;0;0;0;0;0;24;42;30;0;0;48;84;42;0;0;0;104;0;0;46;0;0;35;205;0;0;4061
8020001:Atividades de monitoramento de sistemas de segurança eletrônico;75;14;1;24;0;2;4;1;0;0;0;158;0;0;0;0;0;0;0;1013;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;763;26;0;14;0;2;0;12;3;3;29;7;46;3;16;4;0;6;21;0;0;44;0;5;7;54;0;0;2394
8020002:Outras atividades de serviços de segurança;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
8030700:Atividades de investigação particular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
8111700:Serviços combinados para apoio a edifícios, exceto condomínios prediais;173;0;22;1;0;16;0;0;0;0;0;48;0;0;0;0;0;0;0;2196;0;0;0;0;0;2;557;0;0;0;0;9;0;0;0;0;1175;8;0;0;0;0;0;15;1;0;0;0;62;109;32;0;0;0;14;0;0;3;1;0;0;105;0;0;4549
8112500:Condomínios prediais;1357;0;62;79;0;45;21;6;0;0;0;176;0;0;0;0;0;0;0;4090;4;0;3;0;0;0;6;0;0;0;0;141;0;0;0;0;7419;221;166;0;8;0;0;1;9;9;11;1;58;212;54;0;0;0;220;0;0;141;0;1;1;302;0;0;14824
8121400:Limpeza em prédios e em domicílios;1917;0;8;0;0;4;148;0;54;264;0;5001;0;0;0;0;0;0;0;10760;331;31;1;3;0;0;2288;61;0;0;0;7;37;0;0;0;14083;0;0;2;1446;0;0;0;18;0;0;0;473;51;0;0;1;0;1401;0;0;21;0;0;0;1663;0;0;40074
8122200:Imunização e controle de pragas urbanas;118;0;0;13;0;5;10;1;0;0;0;9;0;0;0;0;0;2;1;112;0;3;0;0;0;0;8;0;0;0;1;31;0;0;0;0;137;2;0;1;60;0;0;0;27;5;15;0;7;12;0;0;0;3;132;0;0;3;0;1;0;19;0;0;738
8129000:Atividades de limpeza não especificadas anteriormente;9;0;28;31;0;14;0;0;0;0;0;118;0;0;0;0;0;0;0;515;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;1002;0;0;0;0;0;0;0;0;1;56;0;208;11;0;0;0;0;0;0;6;0;0;0;27;73;0;0;2150
8130300:Atividades paisagísticas;7;0;2;5;0;1;5;0;0;0;0;4;0;0;0;0;0;0;0;129;0;0;0;0;0;1;12;0;0;0;0;1;0;0;0;0;195;35;0;7;0;0;0;0;1;0;0;0;23;2;12;8;0;0;46;0;0;14;0;0;1;7;0;0;518
8211300:Serviços combinados de escritório e apoio administrativo;245;4;63;186;5;108;188;0;12;0;6;1352;24;0;0;0;1;0;0;4424;3;6;1;0;0;1;24;0;0;0;28;182;0;0;0;0;1415;3;0;8;1;3;3;294;44;107;22;554;163;215;514;2;0;0;59;0;102;374;62;1;19;895;0;2;11725
8219901:Fotocópias;68;5;18;53;1;42;14;0;5;1;0;73;0;0;0;1;0;0;0;133;1;0;1;0;0;0;12;0;2;0;7;26;0;0;2;1;81;7;0;6;0;0;0;3;1;3;16;0;0;5;4;1;0;0;19;1;0;18;0;3;1;128;0;0;763
8219999:Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;303;1;47;23;4;9;49;0;3;0;2;30;0;3;0;1;0;0;0;75;0;0;2;0;0;2;11;0;0;0;0;11;0;0;0;0;50;30;37;12;0;10;1;5;0;5;6;15;3;5;110;0;0;0;66;0;1;60;3;3;2;10;0;0;1010
8220200:Atividades de teleatendimento;91;0;0;0;0;0;190;0;2;0;0;1519;0;0;0;0;0;0;0;244;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;1555;0;0;4178
8230001:Serviços de organização de feiras, congressos, exposições e festas;57;0;1;69;0;34;5;0;0;0;0;26;0;0;0;0;0;0;0;193;0;6;2;0;0;0;47;0;0;0;0;1;0;0;0;0;316;7;0;0;1;1;0;3;54;6;4;0;10;8;18;0;1;0;43;0;0;22;2;2;9;49;0;2;999
8230002:Casas de festas e eventos;21;0;4;1;0;1;2;0;0;0;0;2;0;0;0;0;0;0;0;20;0;0;0;0;0;0;9;0;0;0;0;1;0;0;3;0;41;3;0;1;1;0;0;0;5;0;8;0;0;6;0;0;0;0;8;0;0;4;1;0;1;8;0;0;151
8291100:Atividades de cobrança e informações cadastrais;76;0;21;36;2;36;32;1;1;0;0;45;0;0;0;2;0;0;0;402;0;0;5;0;0;2;56;0;0;0;1;19;8;0;0;0;732;30;0;4;4;1;5;2;28;4;6;0;13;16;16;0;0;0;66;1;0;51;0;1;18;109;0;0;1852
8292000:Envasamento e empacotamento sob contrato;0;0;0;0;0;105;36;0;0;0;0;15;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;58;0;0;8;0;0;0;0;23;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;280
8299701:Medição de consumo de energia elétrica, gás e água;0;0;0;321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;323;0;0;0;0;27;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;755
8299702:Emissão de vales-alimentação, vales-transporte e similares;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83
8299703:Serviços de gravação de carimbos, exceto confecção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;14
8299704:Leiloeiros independentes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;93
8299705:Serviços de levantamento de fundos sob contrato;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
8299706:Casas lotéricas;126;2;45;65;6;65;41;17;15;9;7;58;10;0;0;12;2;2;12;343;4;9;15;0;0;3;63;3;1;0;16;70;1;4;4;14;504;40;18;38;26;32;30;39;28;33;40;13;49;35;26;16;2;1;48;4;23;48;24;24;44;96;4;15;2344
8299707:Salas de acesso à internet;3;0;1;5;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;22;0;1;1;0;0;0;3;0;0;1;0;6;0;0;0;0;18;2;0;0;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;5;0;0;83
8299799:Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente;160;5;38;83;5;57;63;7;17;0;0;229;1;0;0;0;0;0;0;2266;0;20;0;0;0;0;80;6;0;0;1;38;0;0;0;0;1386;158;0;2;46;3;3;30;19;1;8;6;347;58;49;0;0;0;235;0;5;49;31;39;15;94;2;4;5666
8411600:Administração pública em geral;78212;2383;5403;9232;2926;7694;5436;2204;6073;2430;1376;39177;2035;4473;870;10747;4793;2254;7844;115889;3326;6912;8750;1992;2635;5254;41106;2281;1641;2429;8265;20627;3267;6483;6204;5119;131221;9684;9966;12883;18334;12127;13714;6600;9541;13476;9871;3840;14628;11880;6040;4233;555;1302;57261;1998;7694;9162;6214;4816;5495;62756;2957;5360;891350
